"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gen_reg"
"ENSG00000076513.15",2494.02230225762,-0.144994950531515,0.0456892322284663,-3.17350376575549,0.00150610948011795,0.0392724943046434,"down"
"ENSG00000131269.14",968.496822126973,-0.103164240276504,0.0325113601089382,-3.17317515880062,0.00150781527189327,0.0392881910486803,"down"
"ENSG00000205716.4",1.09866764967326,1.13196118326211,0.356810974524421,3.17243937009185,0.00151164119158345,0.039332977479094,"up"
"ENSG00000126267.7",8813.57243152476,0.22723402001568,0.0716292439690096,3.17236379200083,0.00151203468505326,0.039332977479094,"up"
"ENSG00000139597.15",628.906718945938,-0.256232838751948,0.0807743025445719,-3.17220738130864,0.00151284932905009,0.039332977479094,"down"
"ENSG00000229160.1",4.4649160588064,0.445925662779166,0.140643659665393,3.17060622455412,0.0015212120235073,0.0395215325202156,"up"
"ENSG00000260647.1",18.7989316176487,0.233802699275043,0.0737529284510118,3.17008021492108,0.00152396860194057,0.0395466085809593,"up"
"ENSG00000113389.14",3263.19593063327,-0.618075978011442,0.194976766447104,-3.16999809399917,0.00152439937552542,0.0395466085809593,"down"
"ENSG00000266750.1",1.87140864757713,-0.650575907510846,0.205308520933812,-3.16877207313077,0.00153084394250932,0.0396678115875477,"down"
"ENSG00000139323.12",676.581382658175,-0.126713795710121,0.0399893894853179,-3.16868542733426,0.00153130034336219,0.0396678115875477,"down"
"ENSG00000197261.10",25.0637340052943,0.541325933437532,0.170876867449887,3.16792987556543,0.00153528547552672,0.039742120676671,"up"
"ENSG00000159202.16",7135.29319976848,0.0887472372856944,0.0280272892016813,3.16645811327236,0.0015430756742053,0.0398930948022385,"up"
"ENSG00000141252.18",2659.87740980793,0.136619547161697,0.0431465851034255,3.16640463745184,0.00154335941175744,0.0398930948022385,"up"
"ENSG00000273216.1",14.7842728550144,0.433060547839198,0.136807611758173,3.1654711479409,0.00154832016370421,0.0399922783648214,"up"
"ENSG00000259364.1",2.58083319124483,0.658002706681489,0.207903082971799,3.16494925075615,0.00155110002644059,0.0400350277310369,"up"
"ENSG00000226510.1",1.45775255106255,-0.653559805241426,0.206526667634515,-3.16452985334569,0.00155333725856111,0.0400637195970765,"down"
"ENSG00000177707.9",2267.47839900378,-0.384062787712624,0.121397140184926,-3.16368892321166,0.00155783206849906,0.0401505552600195,"down"
"ENSG00000167798.15",1.74150079936504,-1.32794435747697,0.419809346180726,-3.16320817904157,0.00156040704555554,0.0401846213199696,"down"
"ENSG00000183208.11",471.505609712543,0.134055508285481,0.042382114245089,3.16302078537798,0.00156141183057112,0.0401846213199696,"up"
"ENSG00000114956.18",2417.12291599357,0.17109936276,0.0541018679505056,3.16254076322333,0.00156398837692333,0.0402218484825377,"up"
"ENSG00000116990.10",869.440791443406,0.312642407185417,0.0988690493375276,3.16218684492547,0.00156589056029455,0.0402416914892159,"up"
"ENSG00000104894.10",526.351102245948,-0.337952791910184,0.106934046341533,-3.16038533537587,0.00157560608627806,0.0403629361798368,"down"
"ENSG00000186517.12",613.926595506458,-0.269956991973842,0.0854289516875825,-3.16001761277707,0.00157759601907131,0.0403629361798368,"down"
"ENSG00000114279.12",379.122829779959,0.557242355719651,0.176346279926135,3.15993258237745,0.00157805649079735,0.0403629361798368,"up"
"ENSG00000277791.3",5237.12996340915,0.225578823986239,0.071390202134248,3.15980088643036,0.00157876991833858,0.0403629361798368,"up"
"ENSG00000010610.8",1086.03909119571,-0.298974009907082,0.0946183541459387,-3.15978873872554,0.00157883574023435,0.0403629361798368,"down"
"ENSG00000179967.11",524.505276445251,0.323562571893672,0.102401430050982,3.15974661420824,0.00157906400996804,0.0403629361798368,"up"
"ENSG00000279170.1",9.93806497375617,0.349966571427379,0.110763795025653,3.15957548534995,0.00157999165745045,0.0403629361798368,"up"
"ENSG00000104432.11",131.066560925368,-0.298353449557966,0.0944349500629205,-3.1593541306389,0.00158119231116603,0.0403629361798368,"down"
"ENSG00000212232.1",12.6830962679191,-0.530627053205105,0.167966339991092,-3.159127318207,0.00158242343947575,0.0403629361798368,"down"
"ENSG00000137474.18",272.42537081466,0.337782681343445,0.10692852058404,3.15895777383328,0.00158334429551766,0.0403629361798368,"up"
"ENSG00000272144.1",47.1454471788265,0.379432699418475,0.120114704682843,3.15891963786072,0.00158355149355781,0.0403629361798368,"up"
"ENSG00000166927.11",486.459369155756,-0.29664474753235,0.0939106641021093,-3.1587972502229,0.00158421661122221,0.0403629361798368,"down"
"ENSG00000170604.4",2739.59070785383,0.173843673794693,0.0550403156297434,3.15847886782011,0.00158594807069049,0.0403781471245255,"up"
"ENSG00000170734.10",546.177056930834,-0.189737948131951,0.0600782072935521,-3.15818258698799,0.00158756089996494,0.0403903181647263,"down"
"ENSG00000067798.12",311.282889637146,-0.374541004517196,0.118608970954775,-3.15777973202386,0.00158975629678279,0.0404172827652785,"down"
"ENSG00000140379.7",69.5609150614426,-0.351921876001235,0.111472818306072,-3.15701963356626,0.00159390613960426,0.0404938624032365,"down"
"ENSG00000272511.1",35.6812851754888,-0.334229524724552,0.105876501624889,-3.15678662965931,0.00159518024616702,0.0404973256075769,"down"
"ENSG00000182578.12",1546.2492175978,-0.276598553731603,0.0876397736732314,-3.15608475625362,0.00159902388197425,0.040541343060538,"down"
"ENSG00000143977.12",1559.26825536194,0.167332444621105,0.0530195114007588,3.15605406764859,0.00159919213488594,0.040541343060538,"up"
"ENSG00000121310.15",6032.73236071866,0.218588522083042,0.0692879275840477,3.15478510766381,0.00160616360271883,0.0406890968765632,"up"
"ENSG00000013297.9",477.601824161862,-0.328443582108687,0.104161433060259,-3.15321681412233,0.0016148182109678,0.0408792493477787,"down"
"ENSG00000233117.2",54.1310587089233,0.534684940152198,0.169591448968979,3.15278242743242,0.00161722294796602,0.0409110279935712,"up"
"ENSG00000205312.7",0.933650893113573,1.19770304154471,0.379915512804213,3.15255103089708,0.00161850528953408,0.0409143883312405,"up"
"ENSG00000130731.14",3590.04824048694,0.299094021980467,0.0948878326548239,3.15207981479026,0.00162111954484702,0.0409513896094678,"up"
"ENSG00000100299.16",3763.44915798332,0.231831687448009,0.073598714265685,3.14994208473692,0.00163302831560432,0.0412229622959606,"up"
"ENSG00000162426.13",335.337672141656,0.243449418211076,0.0773007993826753,3.14937775747813,0.00163618544844151,0.0412494305489682,"up"
"ENSG00000006071.10",307.402507732557,0.452595336614734,0.143720660024068,3.14913204920533,0.00163756181953883,0.0412494305489682,"up"
"ENSG00000076864.18",8265.65380265469,0.314463132691806,0.0998625796203344,3.14895863783368,0.00163853385014555,0.0412494305489682,"up"
"ENSG00000265413.1",59.0956107688092,0.604099373781605,0.191842941216293,3.14892677286737,0.00163871252201953,0.0412494305489682,"up"
"ENSG00000213130.3",4.65481238694526,-1.12554195909479,0.357498944705833,-3.14837840995849,0.00164179008947754,0.0412976923355293,"down"
"ENSG00000236035.2",0.660445130649339,-0.801448985861215,0.254592894803881,-3.14796289377435,0.00164412562462335,0.0412983916091996,"down"
"ENSG00000077312.7",3747.70960974589,0.185684442772424,0.0589856309789724,3.14796060821351,0.00164413847976388,0.0412983916091996,"up"
"ENSG00000170482.15",645.157219576539,-0.358918602563871,0.114034208601358,-3.14746431764685,0.00164693205840004,0.0413393884024208,"down"
"ENSG00000009709.10",2.2040433753287,1.48004394019492,0.470299113545575,3.14702685496662,0.00164939812084778,0.0413721122729634,"up"
"ENSG00000187045.15",17.5558219758731,-0.428176462105812,0.136082303642191,-3.14645218846119,0.00165264279147401,0.0414243062513623,"down"
"ENSG00000109743.9",93.6147983834361,-0.278895772833769,0.0886914996338477,-3.1445603466528,0.00166336600917672,0.0416637483213421,"down"
"ENSG00000141456.13",4652.53367943588,0.166703929745801,0.053018548647972,3.14425675536061,0.00166509275476992,0.0416776697753346,"up"
"ENSG00000223804.4",99.1849155558635,-0.225788024592584,0.0718154543138903,-3.14400328939941,0.00166653566405311,0.0416844721648926,"down"
"ENSG00000170927.13",97.0618488502681,-0.599235511229979,0.190609934376309,-3.14377901230975,0.00166781336864002,0.0416871356952277,"down"
"ENSG00000152465.16",1005.15029500883,-0.127002295414613,0.0404018172413144,-3.1434797760716,0.00166951951826785,0.0417004969920755,"down"
"ENSG00000260296.1",72.7016112655202,0.332986478985121,0.105947138934748,3.14294923235448,0.00167254845730005,0.0417295872350084,"up"
"ENSG00000260951.1",2.65561433508197,1.05518710326853,0.335768726861196,3.1426009001271,0.00167453987706576,0.0417295872350084,"up"
"ENSG00000259649.3",4.93676681900387,0.467143833121365,0.148671130635141,3.14212874500699,0.00167724267623853,0.0417295872350084,"up"
"ENSG00000104427.10",950.407994575345,-0.188425413266892,0.0599692463597421,-3.14203403752268,0.00167778530164565,0.0417295872350084,"down"
"ENSG00000224458.3",1.13841194420119,-0.889173330967151,0.283000840727539,-3.14194589910498,0.00167829043474412,0.0417295872350084,"down"
"ENSG00000259436.1",9.64679960793349,-0.382386877186679,0.12170791555845,-3.14184065540947,0.00167889378375382,0.0417295872350084,"down"
"ENSG00000268916.4",2.29867983984967,-0.847891665139091,0.269883187984797,-3.14169871591577,0.00167970782124345,0.0417295872350084,"down"
"ENSG00000225140.1",22.3300826847038,0.813170267637757,0.258837345474188,3.14162651509207,0.00168012203965045,0.0417295872350084,"up"
"ENSG00000270115.1",8.86324888277192,0.448697848754434,0.142834533328836,3.14138211745638,0.00168152485409776,0.0417295872350084,"up"
"ENSG00000135469.12",422.32846685807,0.16858774503375,0.0536695746106287,3.14121634570144,0.00168247697819192,0.0417295872350084,"up"
"ENSG00000136960.11",1836.69650439022,-0.306707338050701,0.0976456434856001,-3.14102429050951,0.00168358068354654,0.0417295872350084,"down"
"ENSG00000124160.10",2945.9993667395,0.0809064228677208,0.025767456910624,3.1398683676216,0.00169023763678998,0.0418591780757868,"up"
"ENSG00000154277.11",414.078372655055,0.396310345820435,0.12622521032388,3.13970834196709,0.00169116112923837,0.0418591780757868,"up"
"ENSG00000157870.13",1940.21015365158,0.231320171820547,0.073686719812547,3.13923828349269,0.00169387647551906,0.04186719311477,"up"
"ENSG00000141098.11",2039.18897716223,0.161281899133506,0.0513802721312408,3.13898491470702,0.00169534175197753,0.04186719311477,"up"
"ENSG00000268189.2",60.797732804834,0.383122257523077,0.122062529798878,3.13873764663362,0.00169677287099183,0.04186719311477,"up"
"ENSG00000218027.2",4.09461672045729,-0.507216406715812,0.161600285876571,-3.13870983559534,0.00169693390306667,0.04186719311477,"down"
"ENSG00000153165.17",14.4379150693733,0.495207497612278,0.157785364809576,3.13848814945494,0.00169821801765825,0.04186719311477,"up"
"ENSG00000189057.9",242.101782307809,-0.388664433608277,0.123847639882343,-3.1382465905488,0.00169961826256603,0.04186719311477,"down"
"ENSG00000136146.13",1712.81426514208,0.143573411400072,0.0457498163502324,3.13822924011241,0.00169971887873578,0.04186719311477,"up"
"ENSG00000271344.1",29.6463612974743,0.376662337562107,0.1200428838722,3.13773149571372,0.00170260766094841,0.0419093461107446,"up"
"ENSG00000133665.11",7.26247250484823,0.658087627187704,0.209750388117471,3.13747990215466,0.00170406956368911,0.0419163427646071,"up"
"ENSG00000274588.1",8.4265255875545,0.670806326258939,0.213856530952458,3.1367119034025,0.0017085392204633,0.0419701843027177,"up"
"ENSG00000250413.1",3.66329345058714,0.707677718118283,0.225612279002487,3.13669859303394,0.00170861678011513,0.0419701843027177,"up"
"ENSG00000270091.1",48.1110321608558,0.224719369974685,0.0716583765989579,3.13598187176841,0.00171279790710009,0.0420207348951903,"up"
"ENSG00000163219.10",350.532798100812,-0.26723639636312,0.0852172874490007,-3.13594112606613,0.0017130358871947,0.0420207348951903,"down"
"ENSG00000226751.2",3.95610700368452,-0.47560719838224,0.15168416983891,-3.13550978251284,0.00171555706590282,0.0420534831479723,"down"
"ENSG00000168397.15",3594.53559545298,0.151423508596211,0.0483001414751228,3.135053106919,0.00171823002767023,0.0420534831479723,"up"
"ENSG00000229083.1",0.979472367547542,0.756009944693916,0.24115434417173,3.13496299347421,0.00171875792170201,0.0420534831479723,"up"
"ENSG00000121270.14",482.937663725318,0.680631473352835,0.217113898064437,3.13490513237817,0.00171909695671339,0.0420534831479723,"up"
"ENSG00000184752.11",1854.42402679028,0.136768443390566,0.0436333236250251,3.1344951983471,0.00172150071242183,0.0420754408596279,"up"
"ENSG00000224650.2",144.508905598629,-0.478219377295764,0.152573749594622,-3.13434898576172,0.001722358815848,0.0420754408596279,"down"
"ENSG00000270179.1",122.573449145122,0.229716687935808,0.0733050121490723,3.13371052266738,0.00172611048714645,0.0421147714348985,"up"
"ENSG00000274372.3",18.1706161774833,0.488551617447339,0.155903862751964,3.13367230820061,0.00172633527726005,0.0421147714348985,"up"
"ENSG00000249741.2",4.51874601632258,-0.416865148068023,0.133036324934692,-3.13346860921379,0.00172753395624205,0.0421151480167967,"down"
"ENSG00000159640.13",1423.90753534677,0.322164961651305,0.102824552533527,3.13315208978187,0.00172939805267065,0.0421196534785478,"up"
"ENSG00000147869.4",0.97590379882209,1.00446830200524,0.32060547060612,3.13303544105546,0.0017300855051734,0.0421196534785478,"up"
"ENSG00000091947.8",2701.00824868949,0.237859877255251,0.0759324563008455,3.13251919986424,0.00173313091644483,0.0421649546883259,"up"
"ENSG00000152093.6",0.884714930659864,1.21334789287106,0.38738439530949,3.13215479911547,0.00173528355726556,0.0421884888345307,"up"
"ENSG00000185847.6",6.51419031587227,1.55241743438349,0.495759249714829,3.13139378695701,0.00173978704920915,0.0422604421869976,"up"
"ENSG00000223393.1",15.1765954423755,0.290654846944643,0.0928280393965593,3.13111047948532,0.00174146633989959,0.0422604421869976,"up"
"ENSG00000186010.17",2610.48802470933,0.303642887666851,0.0969778706259216,3.13105335997849,0.0017418050933702,0.0422604421869976,"up"
"ENSG00000267741.1",5.84961814555346,0.411471848790481,0.131427789839057,3.13078268526282,0.00174341118333323,0.0422691497142901,"up"
"ENSG00000242600.5",47.4371508988474,0.398196574134491,0.127195265685555,3.13059273069872,0.00174453912090276,0.0422691497142901,"up"
"ENSG00000202058.1",11.8078370592775,0.452048019881421,0.1444142075964,3.13021846953437,0.00174676342242157,0.0422942520369055,"up"
"ENSG00000251546.1",1.55719667652666,-1.03040150571683,0.329231776948997,-3.12971462009408,0.00174976200873409,0.0423215894722449,"down"
"ENSG00000211959.2",196.828559580441,-0.676203028859915,0.216064899399136,-3.12962924908394,0.00175027055047747,0.0423215894722449,"down"
"ENSG00000165973.16",291.162405345751,-0.44162731007078,0.141138365847739,-3.12903800053354,0.00175379625681556,0.0423780517100042,"down"
"ENSG00000231840.1",1.37424726851211,-0.616126428368599,0.196924482516088,-3.12874468677741,0.00175554775413778,0.0423915951241696,"down"
"ENSG00000152782.15",190.257786246082,-0.285484603791295,0.0912572786723113,-3.12834886098697,0.00175791394264998,0.0424195961837772,"down"
"ENSG00000176728.6",348.725595473079,0.311108317341171,0.0994543431547316,3.12815214974721,0.00175909094392873,0.0424195961837772,"up"
"ENSG00000099624.6",5444.54446624456,0.314733502948009,0.100631523508827,3.12758360376408,0.00176249685418564,0.0424729522891194,"up"
"ENSG00000272498.1",8.83036976596036,-0.306890796427511,0.0981525012067058,-3.12667321417729,0.00176796322831979,0.0425758560118987,"down"
"ENSG00000142515.13",1029623.11036105,0.321865259391742,0.102969914806172,3.1258184489869,0.00177310979184243,0.042670924152162,"up"
"ENSG00000113249.11",2.20462382601579,-0.771297404303111,0.246797346763143,-3.12522567369147,0.00177668699085881,0.0427281216659714,"down"
"ENSG00000272988.1",0.676024578350889,1.27308946177352,0.407417029454504,3.12478215129612,0.00177936783651998,0.0427575488171931,"up"
"ENSG00000114023.14",5704.42679537695,0.223913368729308,0.0716633957838761,3.12451519049683,0.0017809832579073,0.0427575488171931,"up"
"ENSG00000237666.2",3.43000124593534,0.949830423102106,0.304001433265549,3.12442745055224,0.00178151448026009,0.0427575488171931,"up"
"ENSG00000278472.1",10.4906227245506,0.353195801254559,0.113053136890609,3.12415746231186,0.00178315004050191,0.0427679645495853,"up"
"ENSG00000268390.1",2.85634189741626,0.768892545757241,0.246213892419998,3.12286418203261,0.00179100375379865,0.0429274051238755,"up"
"ENSG00000257298.1",13.0989073516108,-0.345576277117595,0.110667162896215,-3.12266320084198,0.00179222710435315,0.0429278191959905,"down"
"ENSG00000213015.7",1710.23058214693,0.2262508674214,0.0724632687473133,3.12228348696717,0.00179454047777792,0.042950050332598,"up"
"ENSG00000201533.1",0.92274411353272,0.89402504251151,0.286361223866736,3.12201851367825,0.001796156429788,0.042950050332598,"up"
"ENSG00000181472.4",807.129483383366,-0.108935232802075,0.034893698267802,-3.12191708560152,0.00179677534754695,0.042950050332598,"down"
"ENSG00000070010.17",3076.59261772487,0.133724169059709,0.0428374055101381,3.12166825855178,0.00179829452950117,0.0429575148916344,"up"
"ENSG00000267535.1",6.35742401939815,0.6405040254057,0.205294851169184,3.11992250053002,0.00180898627498236,0.0431839359392669,"up"
"ENSG00000173198.5",168.608542688907,-0.327845364086291,0.105111214088272,-3.11903317766807,0.0018144552886564,0.0432728683098717,"down"
"ENSG00000170919.14",438.146274627072,0.216746097373262,0.0694939254525399,3.11892148791173,0.00181514321317783,0.0432728683098717,"up"
"ENSG00000012048.18",297.654244053617,-0.201314131326904,0.0645614794022772,-3.11817717299402,0.00181973375521185,0.043328752360239,"down"
"ENSG00000134198.8",774.183883204024,-0.313503023001921,0.100544076428095,-3.118065570239,0.00182042298120782,0.043328752360239,"down"
"ENSG00000232456.1",0.657441134718415,-1.06693898667647,0.342192504666945,-3.11794961059979,0.00182113936815996,0.043328752360239,"down"
"ENSG00000184588.16",2798.11618892092,-0.315328859127872,0.101143023924822,-3.11765307078667,0.00182297253973098,0.0433433945268167,"down"
"ENSG00000099889.12",2244.68440336428,0.192193683437946,0.0616683290367443,3.11657031153592,0.00182968042908613,0.0434738421311499,"up"
"ENSG00000178741.10",4488.39354801478,0.188076756189515,0.0603558574303148,3.11613096386979,0.00183240873021588,0.0435096223712967,"up"
"ENSG00000278390.3",34.5378413375333,0.186064613214465,0.0597142575263012,3.11591604622251,0.00183374470652327,0.0435123168928552,"up"
"ENSG00000198056.12",234.025773593039,-0.164649148322299,0.0528514484091683,-3.11531950927075,0.00183745760523401,0.0435713714477642,"down"
"ENSG00000175756.12",5082.14349669148,0.262922360760451,0.0844023089021775,3.11510862890231,0.00183877179498116,0.0435735049925196,"up"
"ENSG00000228477.1",11.863310119656,0.388259457242894,0.12467295221439,3.11422365755193,0.00184429628871565,0.0436753411871298,"up"
"ENSG00000162736.14",7187.23196754877,0.139202018980514,0.0447230584087418,3.11253353266432,0.00185488940355874,0.0438806545396384,"up"
"ENSG00000105698.14",6152.14178097575,0.130824027482536,0.042032528715271,3.11244722792531,0.00185543182879094,0.0438806545396384,"up"
"ENSG00000276030.1",16.3695617795304,0.408884738661132,0.131382638948137,3.11216719297698,0.00185719285198516,0.0438931375701911,"up"
"ENSG00000233061.1",3.33704325221779,-0.58703264237629,0.188644412682521,-3.11184749141887,0.00185920519911103,0.0439115399150357,"down"
"ENSG00000174130.11",62.9044802408013,-0.31515398764796,0.10129538753805,-3.11123729626463,0.00186305160654526,0.0439732067849903,"down"
"ENSG00000267855.4",220.148544019032,0.223812546955674,0.0719435234846731,3.1109478117701,0.00186487894767165,0.0439806272032319,"up"
"ENSG00000249609.1",2.97848377007126,-0.438775982833401,0.141049419323294,-3.11079609500341,0.00186583730162898,0.0439806272032319,"down"
"ENSG00000267249.1",55.2944046871022,0.169253524666969,0.0544145053520579,3.11044864915909,0.00186803372814603,0.0439873789986523,"up"
"ENSG00000277840.1",10.3342005809825,0.411709965870041,0.132367309550679,3.11035985597645,0.00186859542735825,0.0439873789986523,"up"
"ENSG00000265354.3",2580.42054682209,0.133861190001403,0.0430437225238957,3.10988878638668,0.00187157797519208,0.0440140998205477,"up"
"ENSG00000254858.8",812.374979054239,0.177854288788815,0.0571917352580257,3.10979004197739,0.00187220372343745,0.0440140998205477,"up"
"ENSG00000163810.10",11073.7432374227,0.966757228214211,0.310907752963278,3.10946645427783,0.00187425566189952,0.0440332552963627,"up"
"ENSG00000158517.12",54.630485316265,-0.329502358294433,0.106005928373502,-3.10833897075512,0.00188142142475735,0.044172449057644,"down"
"ENSG00000229380.1",5.91179574234749,0.656519624706828,0.211307452147491,3.10694023345936,0.00189034612358082,0.0443527287914385,"up"
"ENSG00000249509.1",0.626175528530914,-1.01913713176824,0.328119269507748,-3.10599597913642,0.00189639294325867,0.04446529250949,"down"
"ENSG00000111252.9",906.381016937389,-0.216412799157528,0.0696971493522471,-3.10504520154455,0.0019024994816953,0.0445538197496794,"down"
"ENSG00000179840.5",1.55701716281849,-0.641411296264788,0.206572463939983,-3.10501837481661,0.00190267204280371,0.0445538197496794,"down"
"ENSG00000255050.1",4.79049153839923,-0.612070219399093,0.197145753484449,-3.10465839908326,0.00190498895329005,0.0445561905042865,"down"
"ENSG00000104835.13",345.534258339833,0.190067839937825,0.0612247972707201,3.10442579495028,0.00190648744018052,0.0445561905042865,"up"
"ENSG00000182934.10",15250.4079236541,0.144611714100644,0.046582531622388,3.10441938349144,0.00190652875953217,0.0445561905042865,"up"
"ENSG00000150873.10",17.1153380470159,-0.398421993703896,0.128349568214144,-3.10419426607771,0.00190798007496361,0.0445608496116665,"down"
"ENSG00000152207.6",50.5445616511874,-0.375300177366949,0.120912828898815,-3.10389047039016,0.00190994023194724,0.0445773788037364,"down"
"ENSG00000236120.5",5.04291701317513,-0.438532402499578,0.141362386762368,-3.1021858964277,0.00192097286134931,0.0448054961035426,"down"
"ENSG00000259953.1",203.528978269177,0.216573182240765,0.0698311918933681,3.1013817231055,0.00192619805729761,0.0448979485614891,"up"
"ENSG00000120725.11",6398.26815884454,0.221821463829657,0.0715347620627623,3.1008904962183,0.00192939627044301,0.0449151720612826,"up"
"ENSG00000237973.1",7408.19226569548,0.477916766100831,0.154122918223284,3.10088059329668,0.00192946079514795,0.0449151720612826,"up"
"ENSG00000171812.9",831.191492613211,-0.310041764238933,0.100009153529058,-3.10013387073465,0.00193433194497243,0.0449874325611005,"down"
"ENSG00000187893.9",0.714029078342585,-1.11000595084195,0.358064427567313,-3.10001738620986,0.00193509283429452,0.0449874325611005,"down"
"ENSG00000087494.14",93.8444647163705,-0.348979532212871,0.11258117845158,-3.09980351078813,0.0019364906068999,0.0449905418873291,"down"
"ENSG00000227339.1",1.14367851339533,-0.644912671585914,0.208081178356503,-3.09933208125625,0.00193957488646485,0.045032383048053,"down"
"ENSG00000211935.3",4.63130347236282,-0.816869072334647,0.263581173283294,-3.09911767278115,0.0019409791236161,0.045032383048053,"down"
"ENSG00000184343.9",278.490566900263,0.38258759780426,0.123457226358252,3.09894859207396,0.00194208715137138,0.045032383048053,"up"
"ENSG00000273409.1",2.74474584877958,-0.491427939051403,0.158616378070123,-3.09821687413735,0.00194688897836657,0.0451143355514333,"down"
"ENSG00000169738.6",16458.1708350951,0.327635442592727,0.105770005400625,3.09762149819076,0.00195080411481417,0.045175647923605,"up"
"ENSG00000136717.13",3862.00482219982,0.254935673956438,0.0823244683398344,3.09671813371532,0.00195675836096818,0.0452515244124982,"up"
"ENSG00000111057.9",42927.1965669457,0.242574374510975,0.0783398933476446,3.0964348321808,0.00195862908874783,0.0452515244124982,"up"
"ENSG00000141161.10",19.6395108434334,0.817903118347946,0.264152342543759,3.09633111889762,0.00195931435014277,0.0452515244124982,"up"
"ENSG00000197721.15",3.7667642662037,-0.510546792215554,0.16488892667014,-3.09630732958134,0.00195947156354647,0.0452515244124982,"down"
"ENSG00000172156.3",33.6578446287447,-0.396478136970208,0.128054745913595,-3.09616120934504,0.00196043746366061,0.0452515244124982,"down"
"ENSG00000177051.5",1474.98072541383,0.149497575768176,0.0482913513575216,3.09574223055763,0.00196320946752653,0.0452861403614204,"up"
"ENSG00000104941.6",1.79437192420384,-0.731268789205584,0.236308159523377,-3.09455581508705,0.00197107843805673,0.0454264135476767,"down"
"ENSG00000242636.1",0.783410981005749,-0.692447893965483,0.223771578052932,-3.09444076853087,0.00197184302899897,0.0454264135476767,"down"
"ENSG00000273812.1",4.84112514213708,-0.424805167684956,0.137289872887892,-3.09422070797488,0.00197330629374805,0.0454307185726871,"down"
"ENSG00000109861.14",1441.84786879768,-0.24741793789036,0.0799831305671722,-3.09337651747166,0.00197892888231902,0.0455054670237816,"down"
"ENSG00000278876.1",29.4281002523165,0.376522279300847,0.121724153001819,3.09324213819111,0.00197982524838704,0.0455054670237816,"up"
"ENSG00000279662.1",34.2354814147882,0.440314376973819,0.142351091093377,3.09315772427055,0.00198038851515292,0.0455054670237816,"up"
"ENSG00000080839.10",279.851346492869,-0.16220869530719,0.0524457880544258,-3.0928831718356,0.00198222153205679,0.0455172987096621,"down"
"ENSG00000100721.9",13.7289397169044,-0.755708236820861,0.244352447059984,-3.09269764192437,0.00198346108219835,0.0455172987096621,"down"
"ENSG00000132872.10",114.43935407187,-0.710369402294052,0.22972079773447,-3.09231645240565,0.001986010093239,0.0455464286395978,"down"
"ENSG00000142330.18",1145.24825063813,0.16084203256284,0.0520184783106708,3.09201725591126,0.00198801292344192,0.0455630032093162,"up"
"ENSG00000273176.1",8.03963732943592,0.359151413988007,0.116172508355743,3.09153533027121,0.00199124284623964,0.0455902707520861,"up"
"ENSG00000105583.8",6478.94736922581,0.174918651348786,0.0565812879815255,3.09145757526586,0.00199176442051791,0.0455902707520861,"up"
"ENSG00000113248.5",146.403825270836,-0.254833886152107,0.0824390652619488,-3.09117874326179,0.00199363583426311,0.0456037790802873,"down"
"ENSG00000183248.10",1950.04393481716,0.302998784155778,0.0980535313360391,3.09013637782582,0.00200064609449557,0.0456261085651806,"up"
"ENSG00000184076.12",4990.04851738506,0.211164978172601,0.0683363680608594,3.0900819602315,0.00200101269184885,0.0456261085651806,"up"
"ENSG00000197629.5",1002.46174117667,-0.338333272705844,0.109498682352109,-3.08983875822252,0.00200265183488816,0.0456261085651806,"down"
"ENSG00000151413.15",715.916065070814,-0.10937841328961,0.0354001457963763,-3.08977296078837,0.00200309551092353,0.0456261085651806,"down"
"ENSG00000273920.1",8.03766105200817,0.313786500994861,0.101557146538727,3.08975302762373,0.0020032299392483,0.0456261085651806,"up"
"ENSG00000057757.8",4063.94072363041,0.131225251142876,0.0424744972680589,3.08950687078662,0.00200489069195844,0.0456261085651806,"up"
"ENSG00000266968.2",15.6619436306198,-0.445127746606416,0.144077566692836,-3.08950072397739,0.00200493217896124,0.0456261085651806,"down"
"ENSG00000136098.15",749.308749578603,0.227716312379971,0.0737088971937165,3.0894006157968,0.00200560795560733,0.0456261085651806,"up"
"ENSG00000131730.14",253.630771082625,0.40073661403102,0.129716749909353,3.08932049493268,0.00200614895919163,0.0456261085651806,"up"
"ENSG00000177752.13",2.88032068664597,0.59123886261008,0.191427175562518,3.08858374404102,0.00201113003590005,0.0456872352177083,"up"
"ENSG00000277632.1",138.481127778092,-0.433105664749082,0.140229753608072,-3.08854329131582,0.00201140385992046,0.0456872352177083,"down"
"ENSG00000149781.11",521.300175519787,-0.257114555737263,0.0832789654166883,-3.08738892769362,0.00201923216693814,0.0456906058444856,"down"
"ENSG00000197808.10",264.218804234457,-0.142289316306883,0.0460874087188909,-3.08737940062488,0.00201929689083785,0.0456906058444856,"down"
"ENSG00000165912.14",3983.12657946188,0.224778422008376,0.0728057651097316,3.08737119470682,0.00201935264078267,0.0456906058444856,"up"
"ENSG00000242134.2",0.90549726377883,1.10942348150282,0.359346362018787,3.08733745144975,0.00201958190294796,0.0456906058444856,"up"
"ENSG00000179344.15",2881.25021166908,-0.34416675903506,0.111477574575699,-3.08731832698203,0.00201971185112419,0.0456906058444856,"down"
